date,station_name,river_basin,upstream_dam_outflow_cumec,discharge_cumec,water_level_m,warning_level_m,danger_level_m,highest_flood_level_m
2021-10-04,Mundali_Barrage_Cuttack,Mahanadi,523.6,1197.15,22.21,26.5,27.5,29.2
2021-10-05,Mundali_Barrage_Cuttack,Mahanadi,461.33,1623.53,21.86,26.5,27.5,29.2
2021-10-06,Mundali_Barrage_Cuttack,Mahanadi,485.63,1562.96,21.69,26.5,27.5,29.2
2021-10-07,Mundali_Barrage_Cuttack,Mahanadi,506.29,1430.39,21.57,26.5,27.5,29.2
2021-10-08,Mundali_Barrage_Cuttack,Mahanadi,576.98,1432.17,21.58,26.5,27.5,29.2
2021-10-09,Mundali_Barrage_Cuttack,Mahanadi,587.64,1270.66,21.46,26.5,27.5,29.2
2021-10-10,Mundali_Barrage_Cuttack,Mahanadi,507.82,1531.28,21.49,26.5,27.5,29.2
2021-10-11,Mundali_Barrage_Cuttack,Mahanadi,480.25,1254.8,21.44,26.5,27.5,29.2
2021-10-12,Mundali_Barrage_Cuttack,Mahanadi,409.51,1247.71,21.43,26.5,27.5,29.2
2021-10-13,Mundali_Barrage_Cuttack,Mahanadi,20247.45,37640.83,25.75,26.5,27.5,29.2
2021-10-14,Mundali_Barrage_Cuttack,Mahanadi,487.75,1407.21,24.31,26.5,27.5,29.2
2021-10-15,Mundali_Barrage_Cuttack,Mahanadi,429.74,1233.87,23.32,26.5,27.5,29.2
2021-10-16,Mundali_Barrage_Cuttack,Mahanadi,547.71,1097.51,22.56,26.5,27.5,29.2
2021-10-17,Mundali_Barrage_Cuttack,Mahanadi,570.29,1648.71,22.17,26.5,27.5,29.2
2021-10-18,Mundali_Barrage_Cuttack,Mahanadi,403.67,1582.41,21.94,26.5,27.5,29.2
2021-10-19,Mundali_Barrage_Cuttack,Mahanadi,524.37,1601.48,21.83,26.5,27.5,29.2
2021-10-20,Mundali_Barrage_Cuttack,Mahanadi,538.41,1572.98,21.76,26.5,27.5,29.2
2021-10-21,Mundali_Barrage_Cuttack,Mahanadi,480.48,1695.29,21.66,26.5,27.5,29.2
2021-10-22,Mundali_Barrage_Cuttack,Mahanadi,598.96,1510.56,21.53,26.5,27.5,29.2
2021-10-23,Mundali_Barrage_Cuttack,Mahanadi,739.15,1981.39,21.59,26.5,27.5,29.2
2021-10-24,Mundali_Barrage_Cuttack,Mahanadi,532.74,1373.25,21.56,26.5,27.5,29.2
2021-10-25,Mundali_Barrage_Cuttack,Mahanadi,575.23,1696.9,21.55,26.5,27.5,29.2
2021-10-26,Mundali_Barrage_Cuttack,Mahanadi,465.97,1399.81,21.47,26.5,27.5,29.2
2021-10-27,Mundali_Barrage_Cuttack,Mahanadi,453.97,1493.42,21.48,26.5,27.5,29.2
2021-10-28,Mundali_Barrage_Cuttack,Mahanadi,490.6,1523.68,21.5,26.5,27.5,29.2
2021-10-29,Mundali_Barrage_Cuttack,Mahanadi,542.18,1856.26,21.53,26.5,27.5,29.2
2021-10-30,Mundali_Barrage_Cuttack,Mahanadi,540.1,1615.4,21.48,26.5,27.5,29.2
2021-10-31,Mundali_Barrage_Cuttack,Mahanadi,590.06,1846.94,21.49,26.5,27.5,29.2
2021-11-01,Mundali_Barrage_Cuttack,Mahanadi,547.41,1598.77,21.6,26.5,27.5,29.2
2021-11-02,Mundali_Barrage_Cuttack,Mahanadi,576.33,1444.46,21.54,26.5,27.5,29.2
2021-11-03,Mundali_Barrage_Cuttack,Mahanadi,596.21,1781.59,21.56,26.5,27.5,29.2
2021-11-04,Mundali_Barrage_Cuttack,Mahanadi,427.71,1406.11,21.5,26.5,27.5,29.2
2021-11-05,Mundali_Barrage_Cuttack,Mahanadi,564.64,1427.8,21.5,26.5,27.5,29.2
2021-11-06,Mundali_Barrage_Cuttack,Mahanadi,26224.93,50660.16,27.29,26.5,27.5,29.2
2021-11-07,Mundali_Barrage_Cuttack,Mahanadi,416.45,1226.71,25.26,26.5,27.5,29.2
2021-11-08,Mundali_Barrage_Cuttack,Mahanadi,533.51,1604.19,23.95,26.5,27.5,29.2
2021-11-09,Mundali_Barrage_Cuttack,Mahanadi,566.16,1586.53,23.14,26.5,27.5,29.2
2021-11-10,Mundali_Barrage_Cuttack,Mahanadi,476.09,1442.72,22.53,26.5,27.5,29.2
2021-11-11,Mundali_Barrage_Cuttack,Mahanadi,24787.91,43808.35,27.08,26.5,27.5,29.2
2021-11-12,Mundali_Barrage_Cuttack,Mahanadi,447.96,1254.84,25.07,26.5,27.5,29.2
2021-11-13,Mundali_Barrage_Cuttack,Mahanadi,765.22,2096.24,23.9,26.5,27.5,29.2
2021-11-14,Mundali_Barrage_Cuttack,Mahanadi,470.56,1664.63,23.19,26.5,27.5,29.2
2021-11-15,Mundali_Barrage_Cuttack,Mahanadi,407.1,1169.22,22.56,26.5,27.5,29.2
2021-11-16,Mundali_Barrage_Cuttack,Mahanadi,408.34,1552.17,22.1,26.5,27.5,29.2
2021-11-17,Mundali_Barrage_Cuttack,Mahanadi,422.37,1234.56,21.76,26.5,27.5,29.2
2021-11-18,Mundali_Barrage_Cuttack,Mahanadi,21435.4,46326.1,27.15,26.5,27.5,29.2
2021-11-19,Mundali_Barrage_Cuttack,Mahanadi,21692.47,43772.96,30.2,26.5,27.5,29.2
2021-11-20,Mundali_Barrage_Cuttack,Mahanadi,29959.67,51328.5,30.2,26.5,27.5,29.2
2021-11-21,Mundali_Barrage_Cuttack,Mahanadi,24397.7,46248.05,30.2,26.5,27.5,29.2
2021-11-22,Mundali_Barrage_Cuttack,Mahanadi,544.74,1085.89,27.08,26.5,27.5,29.2
2021-11-23,Mundali_Barrage_Cuttack,Mahanadi,482.06,1081.84,25.07,26.5,27.5,29.2
2021-11-24,Mundali_Barrage_Cuttack,Mahanadi,549.75,1563.97,23.8,26.5,27.5,29.2
2021-11-25,Mundali_Barrage_Cuttack,Mahanadi,468.31,1574.9,22.94,26.5,27.5,29.2
2021-11-26,Mundali_Barrage_Cuttack,Mahanadi,460.94,1377.09,22.38,26.5,27.5,29.2
2021-11-27,Mundali_Barrage_Cuttack,Mahanadi,544.29,1672.23,22.0,26.5,27.5,29.2
2021-11-28,Mundali_Barrage_Cuttack,Mahanadi,29117.81,51659.56,27.7,26.5,27.5,29.2
2021-11-29,Mundali_Barrage_Cuttack,Mahanadi,463.79,1658.89,25.5,26.5,27.5,29.2
2021-11-30,Mundali_Barrage_Cuttack,Mahanadi,402.62,1481.97,24.05,26.5,27.5,29.2
2021-12-01,Mundali_Barrage_Cuttack,Mahanadi,534.17,1615.37,23.18,26.5,27.5,29.2
2021-12-02,Mundali_Barrage_Cuttack,Mahanadi,575.85,1507.5,22.68,26.5,27.5,29.2
2021-12-03,Mundali_Barrage_Cuttack,Mahanadi,596.72,1370.39,22.25,26.5,27.5,29.2
2021-12-04,Mundali_Barrage_Cuttack,Mahanadi,528.46,1745.0,22.02,26.5,27.5,29.2
2021-12-05,Mundali_Barrage_Cuttack,Mahanadi,435.74,1332.11,21.83,26.5,27.5,29.2
2021-12-06,Mundali_Barrage_Cuttack,Mahanadi,475.46,1227.61,21.73,26.5,27.5,29.2
2021-12-07,Mundali_Barrage_Cuttack,Mahanadi,575.43,1447.02,21.58,26.5,27.5,29.2
2021-12-08,Mundali_Barrage_Cuttack,Mahanadi,422.59,1566.91,21.48,26.5,27.5,29.2
2021-12-09,Mundali_Barrage_Cuttack,Mahanadi,764.58,2711.02,21.56,26.5,27.5,29.2
2021-12-10,Mundali_Barrage_Cuttack,Mahanadi,512.13,1578.5,21.57,26.5,27.5,29.2
2021-12-11,Mundali_Barrage_Cuttack,Mahanadi,534.14,1639.64,21.54,26.5,27.5,29.2
2021-12-12,Mundali_Barrage_Cuttack,Mahanadi,524.52,1466.04,21.49,26.5,27.5,29.2
2021-12-13,Mundali_Barrage_Cuttack,Mahanadi,514.38,1527.75,21.57,26.5,27.5,29.2
2021-12-14,Mundali_Barrage_Cuttack,Mahanadi,557.23,1397.14,21.49,26.5,27.5,29.2
2021-12-15,Mundali_Barrage_Cuttack,Mahanadi,410.78,1599.97,21.53,26.5,27.5,29.2
2021-12-16,Mundali_Barrage_Cuttack,Mahanadi,465.23,1323.07,21.49,26.5,27.5,29.2
2021-12-17,Mundali_Barrage_Cuttack,Mahanadi,419.86,1205.58,21.52,26.5,27.5,29.2
2021-12-18,Mundali_Barrage_Cuttack,Mahanadi,659.07,2028.83,21.58,26.5,27.5,29.2
2021-12-19,Mundali_Barrage_Cuttack,Mahanadi,462.93,1738.54,21.56,26.5,27.5,29.2
2021-12-20,Mundali_Barrage_Cuttack,Mahanadi,554.8,1419.9,21.55,26.5,27.5,29.2
2021-12-21,Mundali_Barrage_Cuttack,Mahanadi,438.51,1599.11,21.56,26.5,27.5,29.2
2021-12-22,Mundali_Barrage_Cuttack,Mahanadi,463.83,1449.39,21.49,26.5,27.5,29.2
2021-12-23,Mundali_Barrage_Cuttack,Mahanadi,459.94,1360.16,21.45,26.5,27.5,29.2
2021-12-24,Mundali_Barrage_Cuttack,Mahanadi,462.98,1140.61,21.47,26.5,27.5,29.2
2021-12-25,Mundali_Barrage_Cuttack,Mahanadi,404.13,1282.53,21.41,26.5,27.5,29.2
2021-12-26,Mundali_Barrage_Cuttack,Mahanadi,716.44,2243.82,21.48,26.5,27.5,29.2
2021-12-27,Mundali_Barrage_Cuttack,Mahanadi,491.48,1535.98,21.46,26.5,27.5,29.2
2021-12-28,Mundali_Barrage_Cuttack,Mahanadi,413.45,1273.3,21.54,26.5,27.5,29.2
2021-12-29,Mundali_Barrage_Cuttack,Mahanadi,566.21,1693.07,21.49,26.5,27.5,29.2
2021-12-30,Mundali_Barrage_Cuttack,Mahanadi,546.05,1488.45,21.45,26.5,27.5,29.2
2021-12-31,Mundali_Barrage_Cuttack,Mahanadi,416.04,1352.41,21.47,26.5,27.5,29.2
2022-01-01,Mundali_Barrage_Cuttack,Mahanadi,557.57,1553.62,21.58,26.5,27.5,29.2
2022-01-02,Mundali_Barrage_Cuttack,Mahanadi,417.94,1193.29,21.53,26.5,27.5,29.2
2022-01-03,Mundali_Barrage_Cuttack,Mahanadi,482.88,1616.13,21.54,26.5,27.5,29.2
2022-01-04,Mundali_Barrage_Cuttack,Mahanadi,537.01,1364.2,21.52,26.5,27.5,29.2
2022-01-05,Mundali_Barrage_Cuttack,Mahanadi,469.23,1402.24,21.44,26.5,27.5,29.2
2022-01-06,Mundali_Barrage_Cuttack,Mahanadi,640.94,1728.57,21.48,26.5,27.5,29.2
2022-01-07,Mundali_Barrage_Cuttack,Mahanadi,594.85,1548.09,21.49,26.5,27.5,29.2
2022-01-08,Mundali_Barrage_Cuttack,Mahanadi,584.36,1241.35,21.41,26.5,27.5,29.2
2022-01-09,Mundali_Barrage_Cuttack,Mahanadi,492.21,1510.5,21.48,26.5,27.5,29.2
2022-01-10,Mundali_Barrage_Cuttack,Mahanadi,411.85,1445.9,21.53,26.5,27.5,29.2
2022-01-11,Mundali_Barrage_Cuttack,Mahanadi,437.51,1389.98,21.49,26.5,27.5,29.2
2022-01-12,Mundali_Barrage_Cuttack,Mahanadi,483.94,1437.68,21.58,26.5,27.5,29.2
2022-01-13,Mundali_Barrage_Cuttack,Mahanadi,567.37,1320.65,21.51,26.5,27.5,29.2
2022-01-14,Mundali_Barrage_Cuttack,Mahanadi,565.38,1766.98,21.59,26.5,27.5,29.2
2022-01-15,Mundali_Barrage_Cuttack,Mahanadi,442.69,1246.92,21.54,26.5,27.5,29.2
2022-01-16,Mundali_Barrage_Cuttack,Mahanadi,489.43,1702.02,21.58,26.5,27.5,29.2
2022-01-17,Mundali_Barrage_Cuttack,Mahanadi,447.81,1253.32,21.45,26.5,27.5,29.2
2022-01-18,Mundali_Barrage_Cuttack,Mahanadi,519.6,1637.41,21.5,26.5,27.5,29.2
2022-01-19,Mundali_Barrage_Cuttack,Mahanadi,500.19,1304.13,21.36,26.5,27.5,29.2
2022-01-20,Mundali_Barrage_Cuttack,Mahanadi,477.68,1345.54,21.31,26.5,27.5,29.2
2022-01-21,Mundali_Barrage_Cuttack,Mahanadi,508.8,1363.55,21.47,26.5,27.5,29.2
2022-01-22,Mundali_Barrage_Cuttack,Mahanadi,664.03,1939.8,21.61,26.5,27.5,29.2
2022-01-23,Mundali_Barrage_Cuttack,Mahanadi,578.09,1690.21,21.61,26.5,27.5,29.2
2022-01-24,Mundali_Barrage_Cuttack,Mahanadi,591.28,1431.99,21.5,26.5,27.5,29.2
2022-01-25,Mundali_Barrage_Cuttack,Mahanadi,577.79,1576.94,21.46,26.5,27.5,29.2
2022-01-26,Mundali_Barrage_Cuttack,Mahanadi,512.33,1505.17,21.47,26.5,27.5,29.2
2022-01-27,Mundali_Barrage_Cuttack,Mahanadi,463.72,1385.84,21.44,26.5,27.5,29.2
2022-01-28,Mundali_Barrage_Cuttack,Mahanadi,464.57,1232.08,21.35,26.5,27.5,29.2
2022-01-29,Mundali_Barrage_Cuttack,Mahanadi,567.97,1738.63,21.46,26.5,27.5,29.2
2022-01-30,Mundali_Barrage_Cuttack,Mahanadi,527.2,1747.59,21.54,26.5,27.5,29.2
2022-01-31,Mundali_Barrage_Cuttack,Mahanadi,578.37,1687.67,21.56,26.5,27.5,29.2
2022-02-01,Mundali_Barrage_Cuttack,Mahanadi,475.67,1440.76,21.6,26.5,27.5,29.2
2022-02-02,Mundali_Barrage_Cuttack,Mahanadi,402.63,1458.36,21.6,26.5,27.5,29.2
2022-02-03,Mundali_Barrage_Cuttack,Mahanadi,433.03,1212.44,21.51,26.5,27.5,29.2
2022-02-04,Mundali_Barrage_Cuttack,Mahanadi,520.66,1253.36,21.4,26.5,27.5,29.2
2022-02-05,Mundali_Barrage_Cuttack,Mahanadi,617.9,1782.54,21.46,26.5,27.5,29.2
2022-02-06,Mundali_Barrage_Cuttack,Mahanadi,517.89,1650.69,21.39,26.5,27.5,29.2
2022-02-07,Mundali_Barrage_Cuttack,Mahanadi,497.92,1435.62,21.41,26.5,27.5,29.2
2022-02-08,Mundali_Barrage_Cuttack,Mahanadi,566.2,1413.37,21.43,26.5,27.5,29.2
2022-02-09,Mundali_Barrage_Cuttack,Mahanadi,519.48,1318.1,21.45,26.5,27.5,29.2
2022-02-10,Mundali_Barrage_Cuttack,Mahanadi,478.82,1170.16,21.49,26.5,27.5,29.2
2022-02-11,Mundali_Barrage_Cuttack,Mahanadi,474.99,1533.76,21.53,26.5,27.5,29.2
2022-02-12,Mundali_Barrage_Cuttack,Mahanadi,401.95,1520.71,21.42,26.5,27.5,29.2
2022-02-13,Mundali_Barrage_Cuttack,Mahanadi,490.55,1379.97,21.49,26.5,27.5,29.2
2022-02-14,Mundali_Barrage_Cuttack,Mahanadi,646.17,2106.03,21.59,26.5,27.5,29.2
2022-02-15,Mundali_Barrage_Cuttack,Mahanadi,465.8,1203.9,21.5,26.5,27.5,29.2
2022-02-16,Mundali_Barrage_Cuttack,Mahanadi,489.99,1467.64,21.42,26.5,27.5,29.2
2022-02-17,Mundali_Barrage_Cuttack,Mahanadi,532.74,1409.0,21.39,26.5,27.5,29.2
2022-02-18,Mundali_Barrage_Cuttack,Mahanadi,532.27,1482.29,21.24,26.5,27.5,29.2
2022-02-19,Mundali_Barrage_Cuttack,Mahanadi,425.63,1423.12,21.37,26.5,27.5,29.2
2022-02-20,Mundali_Barrage_Cuttack,Mahanadi,427.08,1531.1,21.38,26.5,27.5,29.2
2022-02-21,Mundali_Barrage_Cuttack,Mahanadi,513.67,1426.84,21.35,26.5,27.5,29.2
2022-02-22,Mundali_Barrage_Cuttack,Mahanadi,448.54,1566.46,21.4,26.5,27.5,29.2
2022-02-23,Mundali_Barrage_Cuttack,Mahanadi,487.25,1564.66,21.42,26.5,27.5,29.2
2022-02-24,Mundali_Barrage_Cuttack,Mahanadi,576.14,1468.73,21.46,26.5,27.5,29.2
2022-02-25,Mundali_Barrage_Cuttack,Mahanadi,589.64,1466.15,21.53,26.5,27.5,29.2
2022-02-26,Mundali_Barrage_Cuttack,Mahanadi,598.14,1627.26,21.55,26.5,27.5,29.2
2022-02-27,Mundali_Barrage_Cuttack,Mahanadi,507.47,1258.91,21.48,26.5,27.5,29.2
2022-02-28,Mundali_Barrage_Cuttack,Mahanadi,461.15,1361.21,21.54,26.5,27.5,29.2
2022-03-01,Mundali_Barrage_Cuttack,Mahanadi,576.45,1553.6,21.45,26.5,27.5,29.2
2022-03-02,Mundali_Barrage_Cuttack,Mahanadi,529.39,1637.92,21.47,26.5,27.5,29.2
2022-03-03,Mundali_Barrage_Cuttack,Mahanadi,597.91,1635.49,21.44,26.5,27.5,29.2
2022-03-04,Mundali_Barrage_Cuttack,Mahanadi,474.54,1323.58,21.51,26.5,27.5,29.2
2022-03-05,Mundali_Barrage_Cuttack,Mahanadi,960.82,3250.77,21.81,26.5,27.5,29.2
2022-03-06,Mundali_Barrage_Cuttack,Mahanadi,507.9,1433.98,21.63,26.5,27.5,29.2
2022-03-07,Mundali_Barrage_Cuttack,Mahanadi,537.66,1713.98,21.59,26.5,27.5,29.2
2022-03-08,Mundali_Barrage_Cuttack,Mahanadi,581.31,1489.75,21.6,26.5,27.5,29.2
2022-03-09,Mundali_Barrage_Cuttack,Mahanadi,543.46,1298.48,21.5,26.5,27.5,29.2
2022-03-10,Mundali_Barrage_Cuttack,Mahanadi,468.58,1377.88,21.44,26.5,27.5,29.2
2022-03-11,Mundali_Barrage_Cuttack,Mahanadi,655.35,2072.91,21.54,26.5,27.5,29.2
2022-03-12,Mundali_Barrage_Cuttack,Mahanadi,580.49,1454.87,21.48,26.5,27.5,29.2
2022-03-13,Mundali_Barrage_Cuttack,Mahanadi,503.8,1409.81,21.46,26.5,27.5,29.2
2022-03-14,Mundali_Barrage_Cuttack,Mahanadi,444.21,1079.91,21.39,26.5,27.5,29.2
2022-03-15,Mundali_Barrage_Cuttack,Mahanadi,542.52,1318.95,21.4,26.5,27.5,29.2
2022-03-16,Mundali_Barrage_Cuttack,Mahanadi,578.89,1706.87,21.39,26.5,27.5,29.2
2022-03-17,Mundali_Barrage_Cuttack,Mahanadi,681.08,2018.74,21.51,26.5,27.5,29.2
2022-03-18,Mundali_Barrage_Cuttack,Mahanadi,523.17,1667.07,21.45,26.5,27.5,29.2
2022-03-19,Mundali_Barrage_Cuttack,Mahanadi,492.68,1609.2,21.45,26.5,27.5,29.2
2022-03-20,Mundali_Barrage_Cuttack,Mahanadi,410.03,845.49,21.49,26.5,27.5,29.2
2022-03-21,Mundali_Barrage_Cuttack,Mahanadi,472.36,1669.28,21.54,26.5,27.5,29.2
2022-03-22,Mundali_Barrage_Cuttack,Mahanadi,831.37,2625.92,21.72,26.5,27.5,29.2
2022-03-23,Mundali_Barrage_Cuttack,Mahanadi,423.36,1203.87,21.58,26.5,27.5,29.2
2022-03-24,Mundali_Barrage_Cuttack,Mahanadi,586.44,1713.74,21.6,26.5,27.5,29.2
2022-03-25,Mundali_Barrage_Cuttack,Mahanadi,530.45,1310.53,21.53,26.5,27.5,29.2
2022-03-26,Mundali_Barrage_Cuttack,Mahanadi,489.64,1562.44,21.48,26.5,27.5,29.2
2022-03-27,Mundali_Barrage_Cuttack,Mahanadi,432.05,1519.61,21.53,26.5,27.5,29.2
2022-03-28,Mundali_Barrage_Cuttack,Mahanadi,576.46,1714.16,21.5,26.5,27.5,29.2
2022-03-29,Mundali_Barrage_Cuttack,Mahanadi,564.82,1703.8,21.53,26.5,27.5,29.2
2022-03-30,Mundali_Barrage_Cuttack,Mahanadi,565.81,1431.62,21.53,26.5,27.5,29.2
2022-03-31,Mundali_Barrage_Cuttack,Mahanadi,543.83,1684.4,21.56,26.5,27.5,29.2
2022-04-01,Mundali_Barrage_Cuttack,Mahanadi,467.79,1418.21,21.49,26.5,27.5,29.2
2022-04-02,Mundali_Barrage_Cuttack,Mahanadi,473.17,1515.03,21.52,26.5,27.5,29.2
2022-04-03,Mundali_Barrage_Cuttack,Mahanadi,782.49,2183.02,21.65,26.5,27.5,29.2
2022-04-04,Mundali_Barrage_Cuttack,Mahanadi,466.82,1266.38,21.56,26.5,27.5,29.2
2022-04-05,Mundali_Barrage_Cuttack,Mahanadi,528.54,1651.66,21.46,26.5,27.5,29.2
2022-04-06,Mundali_Barrage_Cuttack,Mahanadi,566.8,1658.3,21.48,26.5,27.5,29.2
2022-04-07,Mundali_Barrage_Cuttack,Mahanadi,441.55,1146.25,21.52,26.5,27.5,29.2
2022-04-08,Mundali_Barrage_Cuttack,Mahanadi,554.84,1501.98,21.63,26.5,27.5,29.2
2022-04-09,Mundali_Barrage_Cuttack,Mahanadi,582.6,1364.75,21.52,26.5,27.5,29.2
2022-04-10,Mundali_Barrage_Cuttack,Mahanadi,521.62,1328.14,21.59,26.5,27.5,29.2
2022-04-11,Mundali_Barrage_Cuttack,Mahanadi,497.32,1414.62,21.52,26.5,27.5,29.2
2022-04-12,Mundali_Barrage_Cuttack,Mahanadi,595.12,1635.92,21.52,26.5,27.5,29.2
2022-04-13,Mundali_Barrage_Cuttack,Mahanadi,460.77,1530.44,21.55,26.5,27.5,29.2
2022-04-14,Mundali_Barrage_Cuttack,Mahanadi,458.94,1713.52,21.59,26.5,27.5,29.2
2022-04-15,Mundali_Barrage_Cuttack,Mahanadi,496.23,1501.23,21.56,26.5,27.5,29.2
2022-04-16,Mundali_Barrage_Cuttack,Mahanadi,570.12,1532.84,21.6,26.5,27.5,29.2
2022-04-17,Mundali_Barrage_Cuttack,Mahanadi,476.29,1413.49,21.61,26.5,27.5,29.2
2022-04-18,Mundali_Barrage_Cuttack,Mahanadi,449.27,1210.86,21.53,26.5,27.5,29.2
2022-04-19,Mundali_Barrage_Cuttack,Mahanadi,538.33,1317.31,21.44,26.5,27.5,29.2
2022-04-20,Mundali_Barrage_Cuttack,Mahanadi,591.3,1671.36,21.5,26.5,27.5,29.2
2022-04-21,Mundali_Barrage_Cuttack,Mahanadi,524.74,1554.61,21.52,26.5,27.5,29.2
2022-04-22,Mundali_Barrage_Cuttack,Mahanadi,519.75,1455.5,21.53,26.5,27.5,29.2
2022-04-23,Mundali_Barrage_Cuttack,Mahanadi,505.68,1474.05,21.44,26.5,27.5,29.2
2022-04-24,Mundali_Barrage_Cuttack,Mahanadi,522.24,1466.01,21.46,26.5,27.5,29.2
2022-04-25,Mundali_Barrage_Cuttack,Mahanadi,624.95,1858.07,21.49,26.5,27.5,29.2
2022-04-26,Mundali_Barrage_Cuttack,Mahanadi,443.26,1455.79,21.47,26.5,27.5,29.2
2022-04-27,Mundali_Barrage_Cuttack,Mahanadi,676.41,2063.85,21.57,26.5,27.5,29.2
2022-04-28,Mundali_Barrage_Cuttack,Mahanadi,435.29,1482.89,21.61,26.5,27.5,29.2
2022-04-29,Mundali_Barrage_Cuttack,Mahanadi,418.31,1239.63,21.55,26.5,27.5,29.2
2022-04-30,Mundali_Barrage_Cuttack,Mahanadi,493.55,1550.71,21.41,26.5,27.5,29.2
2022-05-01,Mundali_Barrage_Cuttack,Mahanadi,541.3,1528.7,21.53,26.5,27.5,29.2
2022-05-02,Mundali_Barrage_Cuttack,Mahanadi,492.87,1594.82,21.5,26.5,27.5,29.2
2022-05-03,Mundali_Barrage_Cuttack,Mahanadi,26329.35,51533.05,27.5,26.5,27.5,29.2
2022-05-04,Mundali_Barrage_Cuttack,Mahanadi,465.58,1386.64,25.37,26.5,27.5,29.2
2022-05-05,Mundali_Barrage_Cuttack,Mahanadi,477.11,1578.65,23.98,26.5,27.5,29.2
2022-05-06,Mundali_Barrage_Cuttack,Mahanadi,593.41,1765.4,23.12,26.5,27.5,29.2
2022-05-07,Mundali_Barrage_Cuttack,Mahanadi,539.94,1533.59,22.52,26.5,27.5,29.2
2022-05-08,Mundali_Barrage_Cuttack,Mahanadi,507.1,1440.09,22.13,26.5,27.5,29.2
2022-05-09,Mundali_Barrage_Cuttack,Mahanadi,500.71,1551.03,21.91,26.5,27.5,29.2
2022-05-10,Mundali_Barrage_Cuttack,Mahanadi,500.01,1432.64,21.79,26.5,27.5,29.2
2022-05-11,Mundali_Barrage_Cuttack,Mahanadi,514.55,1596.52,21.73,26.5,27.5,29.2
2022-05-12,Mundali_Barrage_Cuttack,Mahanadi,500.68,1629.95,21.58,26.5,27.5,29.2
2022-05-13,Mundali_Barrage_Cuttack,Mahanadi,645.21,1839.02,21.55,26.5,27.5,29.2
2022-05-14,Mundali_Barrage_Cuttack,Mahanadi,477.62,1331.97,21.53,26.5,27.5,29.2
2022-05-15,Mundali_Barrage_Cuttack,Mahanadi,429.43,1258.86,21.51,26.5,27.5,29.2
2022-05-16,Mundali_Barrage_Cuttack,Mahanadi,497.54,1679.82,21.43,26.5,27.5,29.2
2022-05-17,Mundali_Barrage_Cuttack,Mahanadi,531.93,1212.29,21.37,26.5,27.5,29.2
2022-05-18,Mundali_Barrage_Cuttack,Mahanadi,581.63,1650.94,21.48,26.5,27.5,29.2
2022-05-19,Mundali_Barrage_Cuttack,Mahanadi,27168.75,46353.28,26.7,26.5,27.5,29.2
2022-05-20,Mundali_Barrage_Cuttack,Mahanadi,549.82,1247.27,24.87,26.5,27.5,29.2
2022-05-21,Mundali_Barrage_Cuttack,Mahanadi,549.16,1608.88,23.65,26.5,27.5,29.2
2022-05-22,Mundali_Barrage_Cuttack,Mahanadi,564.21,1525.67,22.96,26.5,27.5,29.2
2022-05-23,Mundali_Barrage_Cuttack,Mahanadi,438.5,1409.83,22.4,26.5,27.5,29.2
2022-05-24,Mundali_Barrage_Cuttack,Mahanadi,621.05,1584.01,22.1,26.5,27.5,29.2
2022-05-25,Mundali_Barrage_Cuttack,Mahanadi,586.98,1558.48,21.89,26.5,27.5,29.2
2022-05-26,Mundali_Barrage_Cuttack,Mahanadi,518.97,1584.17,21.79,26.5,27.5,29.2
2022-05-27,Mundali_Barrage_Cuttack,Mahanadi,628.96,1742.17,21.66,26.5,27.5,29.2
2022-05-28,Mundali_Barrage_Cuttack,Mahanadi,559.99,1587.18,21.62,26.5,27.5,29.2
2022-05-29,Mundali_Barrage_Cuttack,Mahanadi,566.15,1263.56,21.45,26.5,27.5,29.2
2022-05-30,Mundali_Barrage_Cuttack,Mahanadi,450.67,1452.79,21.51,26.5,27.5,29.2
2022-05-31,Mundali_Barrage_Cuttack,Mahanadi,645.04,1755.13,21.52,26.5,27.5,29.2
2022-06-01,Mundali_Barrage_Cuttack,Mahanadi,1176.49,4105.8,21.83,26.5,27.5,29.2
2022-06-02,Mundali_Barrage_Cuttack,Mahanadi,1999.6,7549.33,22.51,26.5,27.5,29.2
2022-06-03,Mundali_Barrage_Cuttack,Mahanadi,1865.48,6559.11,22.74,26.5,27.5,29.2
2022-06-04,Mundali_Barrage_Cuttack,Mahanadi,1259.82,4404.92,22.76,26.5,27.5,29.2
2022-06-05,Mundali_Barrage_Cuttack,Mahanadi,744.51,2431.67,22.44,26.5,27.5,29.2
2022-06-06,Mundali_Barrage_Cuttack,Mahanadi,1625.48,5987.64,22.68,26.5,27.5,29.2
2022-06-07,Mundali_Barrage_Cuttack,Mahanadi,1041.09,3659.34,22.54,26.5,27.5,29.2
2022-06-08,Mundali_Barrage_Cuttack,Mahanadi,1428.23,5290.4,22.73,26.5,27.5,29.2
2022-06-09,Mundali_Barrage_Cuttack,Mahanadi,739.99,2374.56,22.42,26.5,27.5,29.2
2022-06-10,Mundali_Barrage_Cuttack,Mahanadi,1727.82,6228.47,22.67,26.5,27.5,29.2
2022-06-11,Mundali_Barrage_Cuttack,Mahanadi,1803.28,6599.92,22.96,26.5,27.5,29.2
2022-06-12,Mundali_Barrage_Cuttack,Mahanadi,1014.32,3132.66,22.56,26.5,27.5,29.2
2022-06-13,Mundali_Barrage_Cuttack,Mahanadi,699.75,2265.08,22.29,26.5,27.5,29.2
