date,rainfall_imd_mm,temp_max_c,temp_min_c,pressure_hpa,wind_speed_kmh,relative_humidity_pct
2023-10-27,9.51,42.4,35.88,1009.64,20.75,60.46
2023-10-28,0.0,43.59,32.78,1009.0,18.26,45.25
2023-10-29,0.0,39.74,32.17,1006.67,16.18,50.18
2023-10-30,0.0,40.23,32.72,1009.25,17.95,58.23
2023-10-31,0.0,42.5,31.05,1008.71,18.28,54.37
2023-11-01,0.0,40.43,33.69,1006.46,11.22,52.33
2023-11-02,0.0,42.08,32.17,1005.44,13.8,54.61
2023-11-03,0.0,45.31,37.86,1005.58,11.6,54.91
2023-11-04,165.0,40.11,29.98,997.67,56.44,100.0
2023-11-05,0.0,40.92,31.84,1008.57,11.69,52.49
2023-11-06,3.0,45.52,38.64,1004.17,15.49,50.55
2023-11-07,0.84,42.14,33.69,1009.54,10.86,50.01
2023-11-08,0.0,43.79,33.0,1009.82,16.06,47.94
2023-11-09,0.0,43.97,32.67,1005.94,11.99,54.24
2023-11-10,0.0,42.55,33.63,1008.2,20.29,52.71
2023-11-11,0.0,42.27,36.19,1008.88,15.91,49.87
2023-11-12,0.0,42.49,33.17,1007.73,16.41,63.15
2023-11-13,0.0,40.97,30.09,1007.18,17.27,56.91
2023-11-14,0.0,40.81,29.71,1008.81,14.72,49.63
2023-11-15,0.0,43.09,32.67,1008.93,13.71,58.89
2023-11-16,0.71,41.86,34.75,1006.27,15.15,61.11
2023-11-17,0.0,39.08,29.0,1008.65,12.79,62.52
2023-11-18,0.82,41.26,33.83,1007.83,17.52,42.86
2023-11-19,0.0,40.39,31.98,1008.34,10.0,61.54
2023-11-20,0.0,42.77,30.99,1009.38,9.67,55.5
2023-11-21,0.0,41.51,34.33,1008.34,9.0,59.95
2023-11-22,122.04,39.35,27.59,999.2,42.61,89.81
2023-11-23,2.25,40.03,28.86,1006.17,16.98,54.94
2023-11-24,0.0,40.62,34.09,1008.15,13.44,65.86
2023-11-25,0.0,43.79,34.79,1005.49,13.37,56.76
2023-11-26,0.0,41.45,33.8,1007.49,10.46,51.89
2023-11-27,0.0,43.3,31.98,1007.51,15.33,47.37
2023-11-28,0.0,42.01,35.2,1004.25,12.03,55.97
2023-11-29,0.0,38.26,28.23,1010.34,9.79,57.25
2023-11-30,0.0,39.84,27.93,1009.82,5.16,63.02
2023-12-01,0.0,42.56,35.29,1007.08,10.08,55.93
2023-12-02,0.0,42.84,36.11,1010.61,16.04,45.63
2023-12-03,4.03,39.93,29.45,1005.75,16.77,56.47
2023-12-04,0.0,41.12,30.95,1007.89,15.46,63.52
2023-12-05,0.0,41.48,31.28,1008.47,11.29,60.07
2023-12-06,0.0,38.68,29.31,1009.46,16.17,52.14
2023-12-07,4.42,37.55,28.3,1008.34,12.23,50.42
2023-12-08,0.0,40.05,31.82,1007.74,10.02,61.73
2023-12-09,0.0,41.69,35.0,1009.66,10.17,59.55
2023-12-10,1.34,37.32,27.09,1004.2,11.02,49.69
2023-12-11,2.9,35.85,25.62,1009.12,8.9,67.67
2023-12-12,0.0,42.44,34.71,1009.81,13.68,54.44
2023-12-13,0.0,39.04,32.02,1009.5,15.98,57.55
2023-12-14,0.0,41.49,35.4,1008.45,12.91,55.89
2023-12-15,0.0,35.48,24.26,1007.58,12.6,49.79
2023-12-16,0.0,38.54,29.02,1009.15,13.52,53.6
2023-12-17,0.95,38.5,29.13,1009.22,9.95,43.69
2023-12-18,0.0,40.92,32.4,1005.82,13.95,51.39
2023-12-19,0.0,39.93,29.58,1007.12,10.34,67.49
2023-12-20,0.0,40.29,29.41,1008.87,12.14,65.56
2023-12-21,0.0,40.14,31.81,1007.43,12.58,51.74
2023-12-22,0.0,40.49,31.36,1003.85,17.85,69.27
2023-12-23,0.0,36.8,25.43,1008.98,13.72,55.91
2023-12-24,0.0,39.53,28.2,1007.26,13.35,60.69
2023-12-25,0.0,37.61,25.64,1010.3,17.89,54.6
2023-12-26,0.0,37.94,26.24,1008.75,17.71,53.71
2023-12-27,0.0,39.42,32.16,1009.15,13.09,58.1
2023-12-28,0.0,35.82,27.67,1007.57,12.34,52.13
2023-12-29,1.68,38.8,27.45,1009.95,18.67,60.61
2023-12-30,0.0,41.83,35.41,1007.25,15.13,57.44
